local_file,dataset_split,openimages_split,image_id,download_url,original_url,original_landing_url,license,author,title
dataset/images/train/test_081b80f4199a9032.jpg,train,test,081b80f4199a9032,https://open-images-dataset.s3.amazonaws.com/test/081b80f4199a9032.jpg,https://farm3.staticflickr.com/8350/8245013061_7330f8cff3_o.jpg,https://www.flickr.com/photos/arndog/8245013061,https://creativecommons.org/licenses/by/2.0/,Arnold Gatilao,"What's up, Taddy?"
dataset/images/val/test_0836a2a0b49e3d2d.jpg,val,test,0836a2a0b49e3d2d,https://open-images-dataset.s3.amazonaws.com/test/0836a2a0b49e3d2d.jpg,https://c6.staticflickr.com/3/2498/3739647697_371c0bccf9_o.jpg,https://www.flickr.com/photos/mrgamebox/3739647697,https://creativecommons.org/licenses/by/2.0/,Guy Drori,my desk (monitor and peripherals side)
dataset/images/train/test_0a638e9d9a924f5f.jpg,train,test,0a638e9d9a924f5f,https://open-images-dataset.s3.amazonaws.com/test/0a638e9d9a924f5f.jpg,https://c8.staticflickr.com/2/1258/1186276193_beb7c097bb_o.jpg,https://www.flickr.com/photos/conanil/1186276193,https://creativecommons.org/licenses/by/2.0/,Conan,Il Tour Operator
dataset/images/train/test_0ca790da12c776d6.jpg,train,test,0ca790da12c776d6,https://open-images-dataset.s3.amazonaws.com/test/0ca790da12c776d6.jpg,https://farm7.staticflickr.com/2842/13764464373_604df0ff50_o.jpg,https://www.flickr.com/photos/cumidanciki/13764464373,https://creativecommons.org/licenses/by/2.0/,CCFoodTravel.com,CBSB Beauty Shot
dataset/images/train/test_0cda3f209a5461ed.jpg,train,test,0cda3f209a5461ed,https://open-images-dataset.s3.amazonaws.com/test/0cda3f209a5461ed.jpg,https://c6.staticflickr.com/5/4087/4847615080_c89236485c_o.jpg,https://www.flickr.com/photos/herry/4847615080,https://creativecommons.org/licenses/by/2.0/,Herry Lawford,The Orangery
dataset/images/train/test_0e4a479e5d1997bd.jpg,train,test,0e4a479e5d1997bd,https://open-images-dataset.s3.amazonaws.com/test/0e4a479e5d1997bd.jpg,https://c6.staticflickr.com/2/1088/5119918654_27feb097fa_o.jpg,https://www.flickr.com/photos/1c11/5119918654,https://creativecommons.org/licenses/by/2.0/,Aitor Calero,teclado
dataset/images/train/test_0eb32611b755d91c.jpg,train,test,0eb32611b755d91c,https://open-images-dataset.s3.amazonaws.com/test/0eb32611b755d91c.jpg,https://c5.staticflickr.com/3/2905/14505719958_94435ce76f_o.jpg,https://www.flickr.com/photos/76969036@N02/14505719958,https://creativecommons.org/licenses/by/2.0/,David Guo,999b
dataset/images/train/test_0ebd6a0200dfa59c.jpg,train,test,0ebd6a0200dfa59c,https://open-images-dataset.s3.amazonaws.com/test/0ebd6a0200dfa59c.jpg,https://c5.staticflickr.com/3/2343/2209784488_d0c141cedc_o.jpg,https://www.flickr.com/photos/nnova/2209784488,https://creativecommons.org/licenses/by/2.0/,Nicolas Nova,Minitel numeric keypad
dataset/images/train/test_0f4036ef99eb11d7.jpg,train,test,0f4036ef99eb11d7,https://open-images-dataset.s3.amazonaws.com/test/0f4036ef99eb11d7.jpg,https://farm8.staticflickr.com/2461/3578417059_4dcd78b618_o.jpg,https://www.flickr.com/photos/koalazymonkey/3578417059,https://creativecommons.org/licenses/by/2.0/,Justin See (coming back),Coco-cola
dataset/images/train/test_0f6686034dc76b86.jpg,train,test,0f6686034dc76b86,https://open-images-dataset.s3.amazonaws.com/test/0f6686034dc76b86.jpg,https://farm7.staticflickr.com/4129/4952712147_53838c1792_o.jpg,https://www.flickr.com/photos/bmiphone/4952712147,https://creativecommons.org/licenses/by/2.0/,bm.iphone,あんまりに暑いので鈴しげなiphone4case買った。
dataset/images/train/test_1204e15a4e5d6b86.jpg,train,test,1204e15a4e5d6b86,https://open-images-dataset.s3.amazonaws.com/test/1204e15a4e5d6b86.jpg,https://farm7.staticflickr.com/33/94275601_6f57599680_o.jpg,https://www.flickr.com/photos/ktylerconk/94275601,https://creativecommons.org/licenses/by/2.0/,Kathleen Tyler Conklin,Brooklyn_Lager
dataset/images/train/test_14e8ca73ef667098.jpg,train,test,14e8ca73ef667098,https://open-images-dataset.s3.amazonaws.com/test/14e8ca73ef667098.jpg,https://c1.staticflickr.com/4/3727/13204083215_8bc5c06cb6_o.jpg,https://www.flickr.com/photos/egoant/13204083215,https://creativecommons.org/licenses/by/2.0/,Aaron,Having a beer at the airport bar. People are weird. I love it. #GDC #lax #yeg2gdc
dataset/images/train/test_152dccdcfdf03ac2.jpg,train,test,152dccdcfdf03ac2,https://open-images-dataset.s3.amazonaws.com/test/152dccdcfdf03ac2.jpg,https://farm3.staticflickr.com/2587/3982099559_86f6233a18_o.jpg,https://www.flickr.com/photos/42231620@N07/3982099559,https://creativecommons.org/licenses/by/2.0/,abductit,microsoft-mobile-keyboard-6000
dataset/images/train/test_157484e597020b2d.jpg,train,test,157484e597020b2d,https://open-images-dataset.s3.amazonaws.com/test/157484e597020b2d.jpg,https://c6.staticflickr.com/8/7371/12170203205_6c24f7ced4_o.jpg,https://www.flickr.com/photos/38674614@N03/12170203205,https://creativecommons.org/licenses/by/2.0/,Valentina Thörner,ChaiSirup
dataset/images/val/test_15b13736c4130494.jpg,val,test,15b13736c4130494,https://open-images-dataset.s3.amazonaws.com/test/15b13736c4130494.jpg,https://farm5.staticflickr.com/8657/16679673812_3a49eb13df_o.jpg,https://www.flickr.com/photos/bbqnessdotcom/16679673812,https://creativecommons.org/licenses/by/2.0/,Enrico BBQness,IMG_6398
dataset/images/train/test_16b3073189f603bd.jpg,train,test,16b3073189f603bd,https://open-images-dataset.s3.amazonaws.com/test/16b3073189f603bd.jpg,https://c6.staticflickr.com/4/3143/3077685235_7ea519c4a0_o.jpg,https://www.flickr.com/photos/jocke66/3077685235,https://creativecommons.org/licenses/by/2.0/,Joakim Jardenberg,"Prime Burger, tillbehör"
dataset/images/train/test_18b4ed30f44419b5.jpg,train,test,18b4ed30f44419b5,https://open-images-dataset.s3.amazonaws.com/test/18b4ed30f44419b5.jpg,https://farm6.staticflickr.com/3480/3462713553_c07c5ffb1d_o.jpg,https://www.flickr.com/photos/mythwhisper/3462713553,https://creativecommons.org/licenses/by/2.0/,mythwhisper,New Desk Overhead
dataset/images/val/test_1b78346f65ea59cc.jpg,val,test,1b78346f65ea59cc,https://open-images-dataset.s3.amazonaws.com/test/1b78346f65ea59cc.jpg,https://c5.staticflickr.com/9/8321/8004733769_ce69925b91_o.jpg,https://www.flickr.com/photos/shardayyy/8004733769,https://creativecommons.org/licenses/by/2.0/,Shardayyy,142:365 - 09/19/2012 - IOS6
dataset/images/train/test_1cb176b5ab13ff99.jpg,train,test,1cb176b5ab13ff99,https://open-images-dataset.s3.amazonaws.com/test/1cb176b5ab13ff99.jpg,https://c2.staticflickr.com/7/6223/6318644496_af3302696d_o.jpg,https://www.flickr.com/photos/mozillaeu/6318644496,https://creativecommons.org/licenses/by/2.0/,Mozilla in Europe,Morning Session
dataset/images/train/test_1d3702a4e1d99fc1.jpg,train,test,1d3702a4e1d99fc1,https://open-images-dataset.s3.amazonaws.com/test/1d3702a4e1d99fc1.jpg,https://farm2.staticflickr.com/3361/3453839281_d6d225c4ca_o.jpg,https://www.flickr.com/photos/superkas83/3453839281,https://creativecommons.org/licenses/by/2.0/,Kiko Alario Salom,Party Abril 09-9
dataset/images/train/test_1d9147978fcd7543.jpg,train,test,1d9147978fcd7543,https://open-images-dataset.s3.amazonaws.com/test/1d9147978fcd7543.jpg,https://farm4.staticflickr.com/2055/2272240963_96180f99f2_o.jpg,https://www.flickr.com/photos/moon_yu/2272240963,https://creativecommons.org/licenses/by/2.0/,David Rager,keyboard03
dataset/images/train/test_1e667172abb25fc4.jpg,train,test,1e667172abb25fc4,https://open-images-dataset.s3.amazonaws.com/test/1e667172abb25fc4.jpg,https://farm5.staticflickr.com/3660/3620034318_2ee01b415d_o.jpg,https://www.flickr.com/photos/simondee/3620034318,https://creativecommons.org/licenses/by/2.0/,Simon Doggett,1979 Bolly
dataset/images/train/test_20ce4f5585b04448.jpg,train,test,20ce4f5585b04448,https://open-images-dataset.s3.amazonaws.com/test/20ce4f5585b04448.jpg,https://c1.staticflickr.com/8/7593/17002123162_56c9220751_o.jpg,https://www.flickr.com/photos/msdonnalee/17002123162,https://creativecommons.org/licenses/by/2.0/,Donna Cleveland,sampling energized spring water
dataset/images/train/test_216b55d42645d011.jpg,train,test,216b55d42645d011,https://open-images-dataset.s3.amazonaws.com/test/216b55d42645d011.jpg,https://farm2.staticflickr.com/2611/3717142316_9f25e31121_o.jpg,https://www.flickr.com/photos/joebeone/3717142316,https://creativecommons.org/licenses/by/2.0/,Joe Hall,freakin' off-brand sriracha in NJ...
dataset/images/val/test_217ae9c3e6c9de32.jpg,val,test,217ae9c3e6c9de32,https://open-images-dataset.s3.amazonaws.com/test/217ae9c3e6c9de32.jpg,https://farm3.staticflickr.com/8067/8219821166_6ea026aa4e_o.jpg,https://www.flickr.com/photos/buba69/8219821166,https://creativecommons.org/licenses/by/2.0/,buba69,St. Arnold - Weedwacker
dataset/images/train/test_21fb6a1e188a4ea9.jpg,train,test,21fb6a1e188a4ea9,https://open-images-dataset.s3.amazonaws.com/test/21fb6a1e188a4ea9.jpg,https://c2.staticflickr.com/6/5338/17419277989_65a3e2b071_o.jpg,https://www.flickr.com/photos/criterion/17419277989,https://creativecommons.org/licenses/by/2.0/,Armando Sotoca,Best friends forever
dataset/images/val/test_22fa860f70c6f856.jpg,val,test,22fa860f70c6f856,https://open-images-dataset.s3.amazonaws.com/test/22fa860f70c6f856.jpg,https://farm7.staticflickr.com/7581/15465258944_1e4c27bd73_o.jpg,https://www.flickr.com/photos/psd/15465258944,https://creativecommons.org/licenses/by/2.0/,Paul Downey,Worn keyboard
dataset/images/train/test_23be68a0f77aec4e.jpg,train,test,23be68a0f77aec4e,https://open-images-dataset.s3.amazonaws.com/test/23be68a0f77aec4e.jpg,https://c7.staticflickr.com/9/8501/8304269797_96f0e95848_o.jpg,https://www.flickr.com/photos/chibidan/8304269797,https://creativecommons.org/licenses/by/2.0/,Dan Catchpole,Ebony & Ivory /cc @square
dataset/images/train/test_24050ee6edd2a211.jpg,train,test,24050ee6edd2a211,https://open-images-dataset.s3.amazonaws.com/test/24050ee6edd2a211.jpg,https://farm2.staticflickr.com/4/4810969_c28958aa46_o.jpg,https://www.flickr.com/photos/godolphin/4810969,https://creativecommons.org/licenses/by/2.0/,Hamdan Mesfer Al Amimi,DSC02106
dataset/images/train/test_2409d5d183ffa37b.jpg,train,test,2409d5d183ffa37b,https://open-images-dataset.s3.amazonaws.com/test/2409d5d183ffa37b.jpg,https://c4.staticflickr.com/6/5009/5379895246_a85e04668d_o.jpg,https://www.flickr.com/photos/busbong/5379895246,https://creativecommons.org/licenses/by/2.0/,senov,兄ちゃんにReudoのBluetoothキーボードを貰ったのだけどさっそく使い方がわからない。電源ボタンどこ。
dataset/images/val/test_24cb2253ee37be83.jpg,val,test,24cb2253ee37be83,https://open-images-dataset.s3.amazonaws.com/test/24cb2253ee37be83.jpg,https://farm4.staticflickr.com/8244/8649796244_1ab6ee0db4_o.jpg,https://www.flickr.com/photos/c32/8649796244,https://creativecommons.org/licenses/by/2.0/,Carlos Varela,Come back from death
dataset/images/val/test_2574656d10ba0557.jpg,val,test,2574656d10ba0557,https://open-images-dataset.s3.amazonaws.com/test/2574656d10ba0557.jpg,https://farm8.staticflickr.com/1073/4611143781_ddf8f5abd8_o.jpg,https://www.flickr.com/photos/38686613@N08/4611143781,https://creativecommons.org/licenses/by/2.0/,pondhawk,ALT GR
dataset/images/val/test_26433f6803196e1b.jpg,val,test,26433f6803196e1b,https://open-images-dataset.s3.amazonaws.com/test/26433f6803196e1b.jpg,https://c4.staticflickr.com/8/7349/8716974325_f5a334381a_o.jpg,https://www.flickr.com/photos/cambodia4kidsorg/8716974325,https://creativecommons.org/licenses/by/2.0/,Cambodia4kids.org Beth Kanter,Mekong ICT Camp
dataset/images/val/test_2680e39d5bf92952.jpg,val,test,2680e39d5bf92952,https://open-images-dataset.s3.amazonaws.com/test/2680e39d5bf92952.jpg,https://farm3.staticflickr.com/6025/5962606991_f1ec3a33ca_o.jpg,https://www.flickr.com/photos/sikachu/5962606991,https://creativecommons.org/licenses/by/2.0/,Prem Sichanugrist,MacBook Air 13'' - Keyboard
dataset/images/train/test_274adf14714f521b.jpg,train,test,274adf14714f521b,https://open-images-dataset.s3.amazonaws.com/test/274adf14714f521b.jpg,https://c4.staticflickr.com/4/3194/2967261778_565be14cdf_o.jpg,https://www.flickr.com/photos/karpidis/2967261778,https://creativecommons.org/licenses/by/2.0/,Andreas Kontokanis,Dimitris Mastrovasilis
dataset/images/train/test_27ba2858e4182e7b.jpg,train,test,27ba2858e4182e7b,https://open-images-dataset.s3.amazonaws.com/test/27ba2858e4182e7b.jpg,https://c4.staticflickr.com/4/3835/14754718071_5c85dc9876_o.jpg,https://www.flickr.com/photos/126467405@N07/14754718071,https://creativecommons.org/licenses/by/2.0/,Jana Svarova,...and myself (Jana Švárová)
dataset/images/train/test_27d1d9bd0848b352.jpg,train,test,27d1d9bd0848b352,https://open-images-dataset.s3.amazonaws.com/test/27d1d9bd0848b352.jpg,https://farm3.staticflickr.com/3675/10284476685_02be10b49b_o.jpg,https://www.flickr.com/photos/obernal/10284476685,https://creativecommons.org/licenses/by/2.0/,o.bernal,Calderon Bottle Label - Graduation
dataset/images/train/test_289a988c35d57894.jpg,train,test,289a988c35d57894,https://open-images-dataset.s3.amazonaws.com/test/289a988c35d57894.jpg,https://farm5.staticflickr.com/3231/2793345522_0d45f1fda5_o.jpg,https://www.flickr.com/photos/mmordfin/2793345522,https://creativecommons.org/licenses/by/2.0/,Matt Mordfin,My Media System
dataset/images/val/test_2a8880a420841a19.jpg,val,test,2a8880a420841a19,https://open-images-dataset.s3.amazonaws.com/test/2a8880a420841a19.jpg,https://c2.staticflickr.com/4/3417/3604036685_a2674b8ae0_o.jpg,https://www.flickr.com/photos/ansik/3604036685/,https://creativecommons.org/licenses/by/2.0/,Anssi Koskinen,lomakkeensyöttölaite
dataset/images/val/test_2b936cb164edc441.jpg,val,test,2b936cb164edc441,https://open-images-dataset.s3.amazonaws.com/test/2b936cb164edc441.jpg,https://farm2.staticflickr.com/4029/4680865040_2884b28481_o.jpg,https://www.flickr.com/photos/sarahvain/4680865040,https://creativecommons.org/licenses/by/2.0/,Sarah Stierch,Mexi-Coke and Victorian Lemonade
dataset/images/train/test_2bb198e99eb2b8ba.jpg,train,test,2bb198e99eb2b8ba,https://open-images-dataset.s3.amazonaws.com/test/2bb198e99eb2b8ba.jpg,https://c3.staticflickr.com/9/8339/8244747706_60a6867cb7_o.jpg,https://www.flickr.com/photos/mihi_tr/8244747706,https://creativecommons.org/licenses/by/2.0/,mihi_tr,PB100742.JPG
dataset/images/train/test_2e3b7194f1fb832e.jpg,train,test,2e3b7194f1fb832e,https://open-images-dataset.s3.amazonaws.com/test/2e3b7194f1fb832e.jpg,https://c7.staticflickr.com/4/3486/3308152880_1a17f00bfb_o.jpg,https://www.flickr.com/photos/t-studio/3308152880,https://creativecommons.org/licenses/by/2.0/,Tsutomu Kamimori,DVC00049.JPG
dataset/images/train/test_2ec978b97a3c1da8.jpg,train,test,2ec978b97a3c1da8,https://open-images-dataset.s3.amazonaws.com/test/2ec978b97a3c1da8.jpg,https://c1.staticflickr.com/5/4012/4652010221_069117c9b5_o.jpg,https://www.flickr.com/photos/cs-jay/4652010221,https://creativecommons.org/licenses/by/2.0/,Christian Jensen,"When you dont have a numpad on the laptop, the iPad comes to work"
dataset/images/train/test_31c010689f461b0f.jpg,train,test,31c010689f461b0f,https://open-images-dataset.s3.amazonaws.com/test/31c010689f461b0f.jpg,https://c8.staticflickr.com/1/1/334591_cad28a4dda_o.jpg,https://www.flickr.com/photos/afroswede/334591,https://creativecommons.org/licenses/by/2.0/,Kurt Nordstrom,The Horror
dataset/images/train/test_31e0383b18a48a63.jpg,train,test,31e0383b18a48a63,https://open-images-dataset.s3.amazonaws.com/test/31e0383b18a48a63.jpg,https://farm4.staticflickr.com/7298/13072614314_647dd759a9_o.jpg,https://www.flickr.com/photos/suchi/13072614314,https://creativecommons.org/licenses/by/2.0/,suchi org,DSC07742
dataset/images/train/test_31e5c48c76dacacd.jpg,train,test,31e5c48c76dacacd,https://open-images-dataset.s3.amazonaws.com/test/31e5c48c76dacacd.jpg,https://c6.staticflickr.com/1/26/42971801_d578e6a713_o.jpg,https://www.flickr.com/photos/tjeerd/42971801,https://creativecommons.org/licenses/by/2.0/,Tjeerd Wiersma,foto's camera 433
dataset/images/train/test_31f30cd266dbf9e1.jpg,train,test,31f30cd266dbf9e1,https://open-images-dataset.s3.amazonaws.com/test/31f30cd266dbf9e1.jpg,https://farm2.staticflickr.com/22/27583136_a73e5ba47d_o.jpg,https://www.flickr.com/photos/joeltelling/27583136,https://creativecommons.org/licenses/by/2.0/,Joel Telling,IMG_0141
dataset/images/train/test_3205bdb5bf767046.jpg,train,test,3205bdb5bf767046,https://open-images-dataset.s3.amazonaws.com/test/3205bdb5bf767046.jpg,https://farm7.staticflickr.com/3781/9682433890_1d3db977e0_o.jpg,https://www.flickr.com/photos/juliemattke/9682433890,https://creativecommons.org/licenses/by/2.0/,Julie Hirshenson,Fall Fashion & Beauty Trends SMT Still
dataset/images/train/test_36cd8f1cdc5943aa.jpg,train,test,36cd8f1cdc5943aa,https://open-images-dataset.s3.amazonaws.com/test/36cd8f1cdc5943aa.jpg,https://c3.staticflickr.com/4/3889/14934966015_09b80e6b97_o.jpg,https://www.flickr.com/photos/78093430@N08/14934966015,https://creativecommons.org/licenses/by/2.0/,citrus.sunshine,Coke names I found before mine
dataset/images/train/test_372757159a192af6.jpg,train,test,372757159a192af6,https://open-images-dataset.s3.amazonaws.com/test/372757159a192af6.jpg,https://farm7.staticflickr.com/8260/8701801930_d216421ed0_o.jpg,https://www.flickr.com/photos/salikhov/8701801930,https://creativecommons.org/licenses/by/2.0/,Ruslan Salikhov,Wellink wiprobe
dataset/images/val/test_380a9b20acca9651.jpg,val,test,380a9b20acca9651,https://open-images-dataset.s3.amazonaws.com/test/380a9b20acca9651.jpg,https://farm2.staticflickr.com/4134/4787343608_6545a1d704_o.jpg,https://www.flickr.com/photos/labes/4787343608,https://creativecommons.org/licenses/by/2.0/,Laboratórios escolares,P1030868
dataset/images/train/test_383b0ffbe7edeaef.jpg,train,test,383b0ffbe7edeaef,https://open-images-dataset.s3.amazonaws.com/test/383b0ffbe7edeaef.jpg,https://c8.staticflickr.com/8/7256/6953338398_a5543b08b1_o.jpg,https://www.flickr.com/photos/janitors/6953338398/,https://creativecommons.org/licenses/by/2.0/,Kārlis Dambrāns,Porsche 911
dataset/images/val/test_391fffff9889e31e.jpg,val,test,391fffff9889e31e,https://open-images-dataset.s3.amazonaws.com/test/391fffff9889e31e.jpg,https://c7.staticflickr.com/4/3731/11007189183_1d0dd06dfe_o.jpg,https://www.flickr.com/photos/ennahdha/11007189183/,https://creativecommons.org/licenses/by/2.0/,Parti Mouvement Ennahdha,عامر العريض
dataset/images/train/test_395456e4b8dd6b4e.jpg,train,test,395456e4b8dd6b4e,https://open-images-dataset.s3.amazonaws.com/test/395456e4b8dd6b4e.jpg,https://c7.staticflickr.com/1/29/40039066_fb180716a2_o.jpg,https://www.flickr.com/photos/hibino/40039066,https://creativecommons.org/licenses/by/2.0/,hibino,Exhibitation
dataset/images/val/test_39fb433297c958e1.jpg,val,test,39fb433297c958e1,https://open-images-dataset.s3.amazonaws.com/test/39fb433297c958e1.jpg,https://farm2.staticflickr.com/1111/840661170_c16c839b14_o.jpg,https://www.flickr.com/photos/84369496@N00/840661170,https://creativecommons.org/licenses/by/2.0/,twitchery,Fanta Strawberry Soda
dataset/images/train/test_3a2a5c3cd20044de.jpg,train,test,3a2a5c3cd20044de,https://open-images-dataset.s3.amazonaws.com/test/3a2a5c3cd20044de.jpg,https://c7.staticflickr.com/8/7541/15968722368_00476b44c4_o.jpg,https://www.flickr.com/photos/darioalvarez/15968722368,https://creativecommons.org/licenses/by/2.0/,Dario Alvarez,"¡Viva el Vino! Salud por un año que termina bien, y por un Año Nuevo que resulte exponencialmente Mejor. PAZ."
dataset/images/train/test_3a7c40e04cae255b.jpg,train,test,3a7c40e04cae255b,https://open-images-dataset.s3.amazonaws.com/test/3a7c40e04cae255b.jpg,https://c4.staticflickr.com/8/7082/6959348770_583e236a84_o.jpg,https://www.flickr.com/photos/martinhoward/6959348770,https://creativecommons.org/licenses/by/2.0/,Martin Howard,Keyboard macro
dataset/images/train/test_3b8ededb02e8c998.jpg,train,test,3b8ededb02e8c998,https://open-images-dataset.s3.amazonaws.com/test/3b8ededb02e8c998.jpg,https://c1.staticflickr.com/8/7411/16546812655_15e1417db5_o.jpg,https://www.flickr.com/photos/afropicmusing/16546812655,https://creativecommons.org/licenses/by/2.0/,afromusing,About to talk to Gareth Mitchell of BBC Click. Been a fan since the Digital Planet days...Radio never gets old
dataset/images/train/test_3c36839f4b54a72e.jpg,train,test,3c36839f4b54a72e,https://open-images-dataset.s3.amazonaws.com/test/3c36839f4b54a72e.jpg,https://c7.staticflickr.com/3/2263/2412410207_2a7235daf0_o.jpg,https://www.flickr.com/photos/farhan/2412410207,https://creativecommons.org/licenses/by/2.0/,Farhan Chawla,my Carputer (2)
dataset/images/train/test_3d045770d7284126.jpg,train,test,3d045770d7284126,https://open-images-dataset.s3.amazonaws.com/test/3d045770d7284126.jpg,https://farm7.staticflickr.com/3474/3902114021_c072235b49_o.jpg,https://www.flickr.com/photos/amrufm/3902114021,https://creativecommons.org/licenses/by/2.0/,amrufm,Lighting Masterclass Day 2 - -47
dataset/images/val/test_3e5601511f20796c.jpg,val,test,3e5601511f20796c,https://open-images-dataset.s3.amazonaws.com/test/3e5601511f20796c.jpg,https://c5.staticflickr.com/8/7351/15907776533_51ef9c661b_o.jpg,https://www.flickr.com/photos/jocke66/15907776533,https://creativecommons.org/licenses/by/2.0/,Joakim Jardenberg,Grymt stuk! Heja #helsingborg
dataset/images/train/test_3f4c7f5c63e82ab5.jpg,train,test,3f4c7f5c63e82ab5,https://open-images-dataset.s3.amazonaws.com/test/3f4c7f5c63e82ab5.jpg,https://farm6.staticflickr.com/8498/8300317757_6100e5c127_o.jpg,https://www.flickr.com/photos/infobunny/8300317757,https://creativecommons.org/licenses/by/2.0/,poppet with a camera,Christmas boozes
dataset/images/train/test_3fd3fd8840a8d2c8.jpg,train,test,3fd3fd8840a8d2c8,https://open-images-dataset.s3.amazonaws.com/test/3fd3fd8840a8d2c8.jpg,https://c1.staticflickr.com/3/2886/10428167126_71c58c3079_o.jpg,https://www.flickr.com/photos/pmailletblogs/10428167126,https://creativecommons.org/licenses/by/2.0/,P Maillet,130602 Yamaha YPG 235 11
dataset/images/val/test_4043c9f84f4350b5.jpg,val,test,4043c9f84f4350b5,https://open-images-dataset.s3.amazonaws.com/test/4043c9f84f4350b5.jpg,https://farm6.staticflickr.com/4005/4428048715_abea3eecd7_o.jpg,https://www.flickr.com/photos/metal4rock/4428048715,https://creativecommons.org/licenses/by/2.0/,Diehl,Untitled
dataset/images/train/test_4052407c81eded9c.jpg,train,test,4052407c81eded9c,https://open-images-dataset.s3.amazonaws.com/test/4052407c81eded9c.jpg,https://c5.staticflickr.com/1/277/18986484254_1704d63d4c_o.jpg,https://www.flickr.com/photos/dno1967b/18986484254,https://creativecommons.org/licenses/by/2.0/,Daniel Oines,IMG_0940
dataset/images/train/test_4119f258b3d0c39e.jpg,train,test,4119f258b3d0c39e,https://open-images-dataset.s3.amazonaws.com/test/4119f258b3d0c39e.jpg,https://c7.staticflickr.com/6/5182/5598487576_ffc2f1192d_o.jpg,https://www.flickr.com/photos/fuzzy/5598487576,https://creativecommons.org/licenses/by/2.0/,Fuzzy Gerdes,Filed under: what the hell is going on with that apple?
